expression,side,n,horizon_degrees,warning_count,warning_rate,A_before_B_count,A_before_B_rate,median_lead,primary_eligible
Expressions Excitement,left,10,50,10,1.0,10,1.0,8.5,True
Expressions Excitement,right,10,1,0,0.0,7,0.7,4.0,True
Expressions Excitement,right,10,2,2,0.2,7,0.7,4.0,True
Expressions Excitement,right,10,3,2,0.2,7,0.7,4.0,True
Expressions Excitement,right,10,5,2,0.2,7,0.7,4.0,True
Expressions Excitement,right,10,7,4,0.4,7,0.7,4.0,True
Expressions Excitement,right,10,10,6,0.6,7,0.7,4.0,True
Expressions Excitement,right,10,15,6,0.6,7,0.7,4.0,True
Expressions Excitement,right,10,20,6,0.6,7,0.7,4.0,True
Expressions Excitement,right,10,25,7,0.7,7,0.7,4.0,True
Expressions Excitement,right,10,30,7,0.7,7,0.7,4.0,True
Expressions Excitement,right,10,40,7,0.7,7,0.7,4.0,True
Expressions Excitement,right,10,50,7,0.7,7,0.7,4.0,True
Expressions Fear,left,10,1,1,0.1,10,1.0,8.5,True
Expressions Fear,left,10,2,3,0.3,10,1.0,8.5,True
Expressions Fear,left,10,3,4,0.4,10,1.0,8.5,True
Expressions Fear,left,10,5,4,0.4,10,1.0,8.5,True
Expressions Fear,left,10,7,4,0.4,10,1.0,8.5,True
Expressions Fear,left,10,10,8,0.8,10,1.0,8.5,True
Expressions Fear,left,10,15,10,1.0,10,1.0,8.5,True
Expressions Fear,left,10,20,10,1.0,10,1.0,8.5,True
Expressions Fear,left,10,25,10,1.0,10,1.0,8.5,True
Expressions Fear,left,10,30,10,1.0,10,1.0,8.5,True
Expressions Fear,left,10,40,10,1.0,10,1.0,8.5,True
Expressions Fear,left,10,50,10,1.0,10,1.0,8.5,True
Expressions Fear,right,10,1,1,0.1,7,0.7,2.0,True
Expressions Fear,right,10,2,3,0.3,7,0.7,2.0,True
Expressions Fear,right,10,3,4,0.4,7,0.7,2.0,True
Expressions Fear,right,10,5,4,0.4,7,0.7,2.0,True
Expressions Fear,right,10,7,5,0.5,7,0.7,2.0,True
Expressions Fear,right,10,10,6,0.6,7,0.7,2.0,True
Expressions Fear,right,10,15,7,0.7,7,0.7,2.0,True
Expressions Fear,right,10,20,7,0.7,7,0.7,2.0,True
Expressions Fear,right,10,25,7,0.7,7,0.7,2.0,True
Expressions Fear,right,10,30,7,0.7,7,0.7,2.0,True
Expressions Fear,right,10,40,7,0.7,7,0.7,2.0,True
Expressions Fear,right,10,50,7,0.7,7,0.7,2.0,True
Expressions Happiness,left,10,1,0,0.0,10,1.0,16.5,True
Expressions Happiness,left,10,2,0,0.0,10,1.0,16.5,True
Expressions Happiness,left,10,3,0,0.0,10,1.0,16.5,True
Expressions Happiness,left,10,5,0,0.0,10,1.0,16.5,True
Expressions Happiness,left,10,7,0,0.0,10,1.0,16.5,True
Expressions Happiness,left,10,10,1,0.1,10,1.0,16.5,True
Expressions Happiness,left,10,15,4,0.4,10,1.0,16.5,True
Expressions Happiness,left,10,20,8,0.8,10,1.0,16.5,True
Expressions Happiness,left,10,25,9,0.9,10,1.0,16.5,True
Expressions Happiness,left,10,30,9,0.9,10,1.0,16.5,True
Expressions Happiness,left,10,40,10,1.0,10,1.0,16.5,True
Expressions Happiness,left,10,50,10,1.0,10,1.0,16.5,True
Expressions Happiness,right,10,1,0,0.0,8,0.8,5.5,True
Expressions Happiness,right,10,2,1,0.1,8,0.8,5.5,True
Expressions Happiness,right,10,3,2,0.2,8,0.8,5.5,True
Expressions Happiness,right,10,5,3,0.3,8,0.8,5.5,True
Expressions Happiness,right,10,7,4,0.4,8,0.8,5.5,True
Expressions Happiness,right,10,10,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,15,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,20,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,25,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,30,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,40,7,0.7,8,0.8,5.5,True
Expressions Happiness,right,10,50,8,0.8,8,0.8,5.5,True
Expressions Sadness,left,10,1,0,0.0,9,0.9,10.0,True
Expressions Sadness,left,10,2,1,0.1,9,0.9,10.0,True
Expressions Sadness,left,10,3,1,0.1,9,0.9,10.0,True
Expressions Sadness,left,10,5,2,0.2,9,0.9,10.0,True
Expressions Sadness,left,10,7,2,0.2,9,0.9,10.0,True
Expressions Sadness,left,10,10,5,0.5,9,0.9,10.0,True
Expressions Sadness,left,10,15,8,0.8,9,0.9,10.0,True
Expressions Sadness,left,10,20,8,0.8,9,0.9,10.0,True
Expressions Sadness,left,10,25,8,0.8,9,0.9,10.0,True
Expressions Sadness,left,10,30,8,0.8,9,0.9,10.0,True
Expressions Sadness,left,10,40,9,0.9,9,0.9,10.0,True
Expressions Sadness,left,10,50,9,0.9,9,0.9,10.0,True
Expressions Sadness,right,10,1,0,0.0,7,0.7,3.0,True
Expressions Sadness,right,10,2,1,0.1,7,0.7,3.0,True
Expressions Sadness,right,10,3,3,0.3,7,0.7,3.0,True
Expressions Sadness,right,10,5,5,0.5,7,0.7,3.0,True
Expressions Sadness,right,10,7,5,0.5,7,0.7,3.0,True
Expressions Sadness,right,10,10,6,0.6,7,0.7,3.0,True
Expressions Sadness,right,10,15,6,0.6,7,0.7,3.0,True
Expressions Sadness,right,10,20,6,0.6,7,0.7,3.0,True
Expressions Sadness,right,10,25,7,0.7,7,0.7,3.0,True
Expressions Sadness,right,10,30,7,0.7,7,0.7,3.0,True
Expressions Sadness,right,10,40,7,0.7,7,0.7,3.0,True
Expressions Sadness,right,10,50,7,0.7,7,0.7,3.0,True
Expressions Surprise,left,10,1,0,0.0,10,1.0,15.5,True
Expressions Surprise,left,10,2,0,0.0,10,1.0,15.5,True
Expressions Surprise,left,10,3,1,0.1,10,1.0,15.5,True
Expressions Surprise,left,10,5,1,0.1,10,1.0,15.5,True
Expressions Surprise,left,10,7,1,0.1,10,1.0,15.5,True
Expressions Surprise,left,10,10,4,0.4,10,1.0,15.5,True
Expressions Surprise,left,10,15,5,0.5,10,1.0,15.5,True
Expressions Surprise,left,10,20,6,0.6,10,1.0,15.5,True
Expressions Surprise,left,10,25,8,0.8,10,1.0,15.5,True
Expressions Surprise,left,10,30,8,0.8,10,1.0,15.5,True
Expressions Surprise,left,10,40,8,0.8,10,1.0,15.5,True
Expressions Surprise,left,10,50,8,0.8,10,1.0,15.5,True
Expressions Surprise,right,10,1,0,0.0,10,1.0,12.0,True
Expressions Surprise,right,10,2,1,0.1,10,1.0,12.0,True
Expressions Surprise,right,10,3,1,0.1,10,1.0,12.0,True
Expressions Surprise,right,10,5,1,0.1,10,1.0,12.0,True
Expressions Surprise,right,10,7,4,0.4,10,1.0,12.0,True
Expressions Surprise,right,10,10,4,0.4,10,1.0,12.0,True
Expressions Surprise,right,10,15,6,0.6,10,1.0,12.0,True
Expressions Surprise,right,10,20,9,0.9,10,1.0,12.0,True
Expressions Surprise,right,10,25,9,0.9,10,1.0,12.0,True
Expressions Surprise,right,10,30,9,0.9,10,1.0,12.0,True
Expressions Surprise,right,10,40,9,0.9,10,1.0,12.0,True
Expressions Surprise,right,10,50,10,1.0,10,1.0,12.0,True
Eyeglasses,left,2,1,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,2,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,3,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,5,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,7,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,10,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,15,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,20,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,25,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,30,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,40,0,0.0,2,1.0,88.0,False
Eyeglasses,left,2,50,0,0.0,2,1.0,88.0,False
Eyeglasses,right,2,1,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,2,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,3,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,5,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,7,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,10,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,15,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,20,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,25,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,30,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,40,0,0.0,2,1.0,91.5,False
Eyeglasses,right,2,50,0,0.0,2,1.0,91.5,False
Fear,left,10,1,0,0.0,10,1.0,14.0,True
Fear,left,10,2,0,0.0,10,1.0,14.0,True
Fear,left,10,3,0,0.0,10,1.0,14.0,True
Fear,left,10,5,0,0.0,10,1.0,14.0,True
Fear,left,10,7,0,0.0,10,1.0,14.0,True
Fear,left,10,10,1,0.1,10,1.0,14.0,True
Fear,left,10,15,6,0.6,10,1.0,14.0,True
Fear,left,10,20,8,0.8,10,1.0,14.0,True
Fear,left,10,25,9,0.9,10,1.0,14.0,True
Fear,left,10,30,9,0.9,10,1.0,14.0,True
Fear,left,10,40,9,0.9,10,1.0,14.0,True
Fear,left,10,50,9,0.9,10,1.0,14.0,True
Fear,right,10,1,1,0.1,10,1.0,13.5,True
Fear,right,10,2,1,0.1,10,1.0,13.5,True
Fear,right,10,3,1,0.1,10,1.0,13.5,True
Fear,right,10,5,1,0.1,10,1.0,13.5,True
Fear,right,10,7,1,0.1,10,1.0,13.5,True
Fear,right,10,10,1,0.1,10,1.0,13.5,True
Fear,right,10,15,6,0.6,10,1.0,13.5,True
Fear,right,10,20,8,0.8,10,1.0,13.5,True
Fear,right,10,25,8,0.8,10,1.0,13.5,True
Fear,right,10,30,10,1.0,10,1.0,13.5,True
Fear,right,10,40,10,1.0,10,1.0,13.5,True
Fear,right,10,50,10,1.0,10,1.0,13.5,True
Fierce Cutthroat,left,2,1,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,2,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,3,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,5,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,7,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,10,0,0.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,15,1,0.5,2,1.0,18.0,False
Fierce Cutthroat,left,2,20,1,0.5,2,1.0,18.0,False
Fierce Cutthroat,left,2,25,2,1.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,30,2,1.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,40,2,1.0,2,1.0,18.0,False
Fierce Cutthroat,left,2,50,2,1.0,2,1.0,18.0,False
Fierce Cutthroat,right,2,1,0,0.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,2,0,0.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,3,0,0.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,5,0,0.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,7,1,0.5,2,1.0,11.0,False
Fierce Cutthroat,right,2,10,1,0.5,2,1.0,11.0,False
Fierce Cutthroat,right,2,15,1,0.5,2,1.0,11.0,False
Fierce Cutthroat,right,2,20,2,1.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,25,2,1.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,30,2,1.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,40,2,1.0,2,1.0,11.0,False
Fierce Cutthroat,right,2,50,2,1.0,2,1.0,11.0,False
Fierce Fiery,left,2,1,0,0.0,2,1.0,12.0,False
Fierce Fiery,left,2,2,0,0.0,2,1.0,12.0,False
Fierce Fiery,left,2,3,0,0.0,2,1.0,12.0,False
Fierce Fiery,left,2,5,0,0.0,2,1.0,12.0,False
Fierce Fiery,left,2,7,0,0.0,2,1.0,12.0,False
Fierce Fiery,left,2,10,1,0.5,2,1.0,12.0,False
Fierce Fiery,left,2,15,2,1.0,2,1.0,12.0,False
Fierce Fiery,left,2,20,2,1.0,2,1.0,12.0,False
Fierce Fiery,left,2,25,2,1.0,2,1.0,12.0,False
Fierce Fiery,left,2,30,2,1.0,2,1.0,12.0,False
Fierce Fiery,left,2,40,2,1.0,2,1.0,12.0,False
Fierce Fiery,left,2,50,2,1.0,2,1.0,12.0,False
Fierce Fiery,right,2,1,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,2,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,3,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,5,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,7,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,10,0,0.0,2,1.0,12.5,False
Fierce Fiery,right,2,15,2,1.0,2,1.0,12.5,False
Fierce Fiery,right,2,20,2,1.0,2,1.0,12.5,False
Fierce Fiery,right,2,25,2,1.0,2,1.0,12.5,False
Fierce Fiery,right,2,30,2,1.0,2,1.0,12.5,False
Fierce Fiery,right,2,40,2,1.0,2,1.0,12.5,False
Fierce Fiery,right,2,50,2,1.0,2,1.0,12.5,False
Fierce Savage,left,2,1,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,2,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,3,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,5,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,7,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,10,0,0.0,1,0.5,4.0,False
Fierce Savage,left,2,15,1,0.5,1,0.5,4.0,False
Fierce Savage,left,2,20,1,0.5,1,0.5,4.0,False
Fierce Savage,left,2,25,1,0.5,1,0.5,4.0,False
Fierce Savage,left,2,30,1,0.5,1,0.5,4.0,False
Fierce Savage,left,2,40,1,0.5,1,0.5,4.0,False
Fierce Savage,left,2,50,1,0.5,1,0.5,4.0,False
Fierce Savage,right,2,1,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,2,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,3,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,5,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,7,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,10,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,15,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,20,0,0.0,2,1.0,50.0,False
Fierce Savage,right,2,25,1,0.5,2,1.0,50.0,False
Fierce Savage,right,2,30,1,0.5,2,1.0,50.0,False
Fierce Savage,right,2,40,1,0.5,2,1.0,50.0,False
Fierce Savage,right,2,50,1,0.5,2,1.0,50.0,False
Happy,left,10,1,0,0.0,10,1.0,9.0,True
Happy,left,10,2,0,0.0,10,1.0,9.0,True
Happy,left,10,3,0,0.0,10,1.0,9.0,True
Happy,left,10,5,0,0.0,10,1.0,9.0,True
Happy,left,10,7,4,0.4,10,1.0,9.0,True
Happy,left,10,10,7,0.7,10,1.0,9.0,True
Happy,left,10,15,9,0.9,10,1.0,9.0,True
Happy,left,10,20,9,0.9,10,1.0,9.0,True
Happy,left,10,25,9,0.9,10,1.0,9.0,True
Happy,left,10,30,9,0.9,10,1.0,9.0,True
Happy,left,10,40,9,0.9,10,1.0,9.0,True
Happy,left,10,50,10,1.0,10,1.0,9.0,True
Happy,right,10,1,1,0.1,9,0.9,9.5,True
Happy,right,10,2,2,0.2,9,0.9,9.5,True
Happy,right,10,3,2,0.2,9,0.9,9.5,True
Happy,right,10,5,3,0.3,9,0.9,9.5,True
Happy,right,10,7,3,0.3,9,0.9,9.5,True
Happy,right,10,10,6,0.6,9,0.9,9.5,True
Happy,right,10,15,8,0.8,9,0.9,9.5,True
Happy,right,10,20,9,0.9,9,0.9,9.5,True
Happy,right,10,25,9,0.9,9,0.9,9.5,True
Happy,right,10,30,9,0.9,9,0.9,9.5,True
Happy,right,10,40,9,0.9,9,0.9,9.5,True
Happy,right,10,50,9,0.9,9,0.9,9.5,True
Happy Elated,left,2,1,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,2,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,3,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,5,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,7,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,10,0,0.0,2,1.0,12.5,False
Happy Elated,left,2,15,2,1.0,2,1.0,12.5,False
Happy Elated,left,2,20,2,1.0,2,1.0,12.5,False
Happy Elated,left,2,25,2,1.0,2,1.0,12.5,False
Happy Elated,left,2,30,2,1.0,2,1.0,12.5,False
Happy Elated,left,2,40,2,1.0,2,1.0,12.5,False
Happy Elated,left,2,50,2,1.0,2,1.0,12.5,False
Happy Elated,right,2,1,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,2,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,3,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,5,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,7,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,10,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,15,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,20,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,25,0,0.0,2,1.0,40.5,False
Happy Elated,right,2,30,1,0.5,2,1.0,40.5,False
Happy Elated,right,2,40,1,0.5,2,1.0,40.5,False
Happy Elated,right,2,50,1,0.5,2,1.0,40.5,False
Happy Perky,left,2,1,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,2,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,3,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,5,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,7,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,10,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,15,0,0.0,2,1.0,18.5,False
Happy Perky,left,2,20,1,0.5,2,1.0,18.5,False
Happy Perky,left,2,25,2,1.0,2,1.0,18.5,False
Happy Perky,left,2,30,2,1.0,2,1.0,18.5,False
Happy Perky,left,2,40,2,1.0,2,1.0,18.5,False
Happy Perky,left,2,50,2,1.0,2,1.0,18.5,False
Happy Perky,right,2,1,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,2,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,3,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,5,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,7,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,10,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,15,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,20,0,0.0,2,1.0,22.5,False
Happy Perky,right,2,25,2,1.0,2,1.0,22.5,False
Happy Perky,right,2,30,2,1.0,2,1.0,22.5,False
Happy Perky,right,2,40,2,1.0,2,1.0,22.5,False
Happy Perky,right,2,50,2,1.0,2,1.0,22.5,False
Happy So Peaceful,left,2,1,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,2,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,3,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,5,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,7,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,10,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,15,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,20,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,25,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,30,0,0.0,2,1.0,46.5,False
Happy So Peaceful,left,2,40,1,0.5,2,1.0,46.5,False
Happy So Peaceful,left,2,50,1,0.5,2,1.0,46.5,False
Happy So Peaceful,right,2,1,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,2,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,3,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,5,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,7,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,10,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,15,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,20,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,25,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,30,0,0.0,2,1.0,51.5,False
Happy So Peaceful,right,2,40,1,0.5,2,1.0,51.5,False
Happy So Peaceful,right,2,50,1,0.5,2,1.0,51.5,False
Humiliated,left,2,1,0,0.0,2,1.0,12.5,False
Humiliated,left,2,2,0,0.0,2,1.0,12.5,False
Humiliated,left,2,3,0,0.0,2,1.0,12.5,False
Humiliated,left,2,5,0,0.0,2,1.0,12.5,False
Humiliated,left,2,7,0,0.0,2,1.0,12.5,False
Humiliated,left,2,10,0,0.0,2,1.0,12.5,False
Humiliated,left,2,15,2,1.0,2,1.0,12.5,False
Humiliated,left,2,20,2,1.0,2,1.0,12.5,False
Humiliated,left,2,25,2,1.0,2,1.0,12.5,False
Humiliated,left,2,30,2,1.0,2,1.0,12.5,False
Humiliated,left,2,40,2,1.0,2,1.0,12.5,False
Humiliated,left,2,50,2,1.0,2,1.0,12.5,False
Humiliated,right,2,1,0,0.0,2,1.0,16.0,False
Humiliated,right,2,2,0,0.0,2,1.0,16.0,False
Humiliated,right,2,3,0,0.0,2,1.0,16.0,False
Humiliated,right,2,5,0,0.0,2,1.0,16.0,False
Humiliated,right,2,7,0,0.0,2,1.0,16.0,False
Humiliated,right,2,10,1,0.5,2,1.0,16.0,False
Humiliated,right,2,15,1,0.5,2,1.0,16.0,False
Humiliated,right,2,20,1,0.5,2,1.0,16.0,False
Humiliated,right,2,25,2,1.0,2,1.0,16.0,False
Humiliated,right,2,30,2,1.0,2,1.0,16.0,False
Humiliated,right,2,40,2,1.0,2,1.0,16.0,False
Humiliated,right,2,50,2,1.0,2,1.0,16.0,False
Insanity Deranged,left,2,1,0,0.0,2,1.0,22.5,False
Insanity Deranged,left,2,2,0,0.0,2,1.0,22.5,False
Insanity Deranged,left,2,3,0,0.0,2,1.0,22.5,False
Insanity Deranged,left,2,5,0,0.0,2,1.0,22.5,False
Insanity Deranged,left,2,7,0,0.0,2,1.0,22.5,False
Insanity Deranged,left,2,10,1,0.5,2,1.0,22.5,False
Insanity Deranged,left,2,15,1,0.5,2,1.0,22.5,False
Insanity Deranged,left,2,20,1,0.5,2,1.0,22.5,False
Insanity Deranged,left,2,25,1,0.5,2,1.0,22.5,False
Insanity Deranged,left,2,30,1,0.5,2,1.0,22.5,False
Insanity Deranged,left,2,40,2,1.0,2,1.0,22.5,False
Insanity Deranged,left,2,50,2,1.0,2,1.0,22.5,False
Insanity Deranged,right,2,1,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,2,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,3,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,5,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,7,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,10,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,15,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,20,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,25,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,30,0,0.0,2,1.0,59.5,False
Insanity Deranged,right,2,40,1,0.5,2,1.0,59.5,False
Insanity Deranged,right,2,50,1,0.5,2,1.0,59.5,False
Insanity Go Cucko,left,1,1,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,2,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,3,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,5,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,7,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,10,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,15,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,20,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,25,0,0.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,30,1,1.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,40,1,1.0,1,1.0,26.0,False
Insanity Go Cucko,left,1,50,1,1.0,1,1.0,26.0,False
Insanity Go Cucko,right,1,1,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,2,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,3,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,5,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,7,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,10,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,15,0,0.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,20,1,1.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,25,1,1.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,30,1,1.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,40,1,1.0,1,1.0,17.0,False
Insanity Go Cucko,right,1,50,1,1.0,1,1.0,17.0,False
Insanity Go Cuckoo,left,1,1,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,2,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,3,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,5,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,7,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,10,0,0.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,15,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,20,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,25,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,30,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,40,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,left,1,50,1,1.0,1,1.0,12.0,False
Insanity Go Cuckoo,right,1,1,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,2,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,3,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,5,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,7,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,10,0,0.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,15,1,1.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,20,1,1.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,25,1,1.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,30,1,1.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,40,1,1.0,1,1.0,14.0,False
Insanity Go Cuckoo,right,1,50,1,1.0,1,1.0,14.0,False
Insanity Going Crazy,left,2,1,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,2,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,3,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,5,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,7,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,10,0,0.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,15,1,0.5,2,1.0,19.5,False
Insanity Going Crazy,left,2,20,1,0.5,2,1.0,19.5,False
Insanity Going Crazy,left,2,25,1,0.5,2,1.0,19.5,False
