folder,gender,expression,A_cosine_left_angle,A_cosine_left_abs_angle,A_cosine_right_angle,A_cosine_right_abs_angle,A_angular_left_angle,A_angular_left_abs_angle,A_angular_right_angle,A_angular_right_abs_angle,A_euclidean_left_angle,A_euclidean_left_abs_angle,A_euclidean_right_angle,A_euclidean_right_abs_angle,A_path_left_angle,A_path_left_abs_angle,A_path_right_angle,A_path_right_abs_angle,A_rate_left_angle,A_rate_left_abs_angle,A_rate_right_angle,A_rate_right_abs_angle,A_curvature_left_angle,A_curvature_left_abs_angle,A_curvature_right_angle,A_curvature_right_abs_angle,A_instability_left_angle,A_instability_left_abs_angle,A_instability_right_angle,A_instability_right_abs_angle,C_left_angle,C_left_abs_angle,C_right_angle,C_right_abs_angle,B_left_angle,B_left_abs_angle,B_right_angle,B_right_abs_angle,C_hard_left_angle,C_hard_left_abs_angle,C_hard_right_angle,C_hard_right_abs_angle,A_cosine_distance_AUC_left,A_angular_distance_deg_AUC_left,A_euclidean_distance_AUC_left,A_cumulative_path_from_V107_AUC_left,A_rate_per_degree_AUC_left,A_curvature_AUC_left,A_trajectory_instability_AUC_left,C_margin_AUC_left,B_correct_AUC_left,A_cosine_distance_AUC_right,A_angular_distance_deg_AUC_right,A_euclidean_distance_AUC_right,A_cumulative_path_from_V107_AUC_right,A_rate_per_degree_AUC_right,A_curvature_AUC_right,A_trajectory_instability_AUC_right,C_margin_AUC_right,B_correct_AUC_right,A_cosine_leads_B_left,B_minus_A_cosine_left,A_angular_leads_B_left,B_minus_A_angular_left,A_euclidean_leads_B_left,B_minus_A_euclidean_left,A_path_leads_B_left,B_minus_A_path_left,A_rate_leads_B_left,B_minus_A_rate_left,A_curvature_leads_B_left,B_minus_A_curvature_left,A_instability_leads_B_left,B_minus_A_instability_left,C_leads_B_left,B_minus_C_left,A_cosine_leads_B_right,B_minus_A_cosine_right,A_angular_leads_B_right,B_minus_A_angular_right,A_euclidean_leads_B_right,B_minus_A_euclidean_right,A_path_leads_B_right,B_minus_A_path_right,A_rate_leads_B_right,B_minus_A_rate_right,A_curvature_leads_B_right,B_minus_A_curvature_right,A_instability_leads_B_right,B_minus_A_instability_right,C_leads_B_right,B_minus_C_right
Female_-20_ZMouth Open Horizontal And Vertical,Female,-20_ZMouth Open Horizontal And Vertical,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-6.0,6.0,7.0,7.0,-99.0,99.0,15.0,15.0,,,,,,,49.0,49.0,-34.0,34.0,35.0,35.0,-35.0,35.0,36.0,36.0,-35.0,35.0,36.0,36.0,0.29933143219101094,42.46981613658299,0.7159117529186133,4.4884007725446855,0.09186299689957556,16.953154886946532,0.12560027106752936,-0.06817821475947014,0.3317757009345794,0.35421937425559924,46.58618202833372,0.7802401497681565,5.308655567937226,0.11515217660882762,15.058922031853117,0.1669261190548258,-0.0844396849937528,0.3317757009345794,1.0,27.0,1.0,27.0,1.0,27.0,1.0,29.0,0.0,-64.0,,,,,1.0,1.0,1.0,28.0,1.0,28.0,1.0,28.0,1.0,29.0,1.0,21.0,,,0.0,-13.0,1.0,1.0
Female_-30,Female,-30,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-6.0,6.0,5.0,5.0,-62.0,62.0,46.0,46.0,,,,,-81.0,81.0,80.0,80.0,-56.0,56.0,58.0,58.0,-59.0,59.0,59.0,59.0,-59.0,59.0,59.0,59.0,0.23748280233311875,38.63654376858863,0.6583206898591538,4.555121253601441,0.09431142268596955,17.90728592241386,0.1373007391702454,0.00307911244508262,0.5467289719626168,0.2329511503192866,38.19024981739365,0.6508266329658675,4.734780016311697,0.09890633104282005,17.315168525959503,0.14361071038358617,0.001966656646995901,0.5467289719626168,1.0,52.0,1.0,52.0,1.0,52.0,1.0,53.0,0.0,-3.0,,,0.0,-22.0,1.0,3.0,1.0,53.0,1.0,53.0,1.0,53.0,1.0,54.0,1.0,13.0,,,0.0,-21.0,1.0,1.0
Female_-40,Female,-40,-10.0,10.0,12.0,12.0,-10.0,10.0,12.0,12.0,-10.0,10.0,12.0,12.0,-4.0,4.0,3.0,3.0,-78.0,78.0,1.0,1.0,,,,,-86.0,86.0,1.0,1.0,-74.0,74.0,71.0,71.0,-74.0,74.0,71.0,71.0,-74.0,74.0,71.0,71.0,0.218871531642486,36.65326653908346,0.6252410194498939,5.033538275511465,0.10248873980258996,16.566734560814744,0.14772616973463096,0.004179788248561253,0.7242990654205608,0.22286044715720915,36.8657503172616,0.6283771685265517,5.382121211962304,0.10817210428486361,15.715864544929612,0.15545628008977422,0.00033951947622210064,0.6308411214953271,1.0,64.0,1.0,64.0,1.0,64.0,1.0,70.0,0.0,-4.0,,,0.0,-12.0,0.0,0.0,1.0,59.0,1.0,59.0,1.0,59.0,1.0,68.0,1.0,70.0,,,1.0,70.0,0.0,0.0
Female_-50,Female,-50,-8.0,8.0,5.0,5.0,-8.0,8.0,5.0,5.0,-8.0,8.0,5.0,5.0,-4.0,4.0,5.0,5.0,-10.0,10.0,4.0,4.0,,,,,-27.0,27.0,5.0,5.0,-18.0,18.0,16.0,16.0,-18.0,18.0,16.0,16.0,-18.0,18.0,16.0,16.0,0.2309139827701533,37.99171721823862,0.6475830630303543,6.154745103634685,0.12779810230405825,13.410138282806365,0.18430230169082587,-0.01556434127214913,0.26635514018691586,0.23832078904749077,38.645103735344435,0.6581295494721314,6.224162343123528,0.13425290215516758,13.126683706289855,0.19350700445894925,-0.015103287507440442,0.26635514018691586,1.0,10.0,1.0,10.0,1.0,10.0,1.0,14.0,1.0,8.0,,,0.0,-9.0,0.0,0.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,12.0,,,1.0,11.0,0.0,0.0
Female_-60,Female,-60,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,4.0,4.0,-4.0,4.0,4.0,4.0,,,,,-4.0,4.0,3.0,3.0,-24.0,24.0,24.0,24.0,-24.0,24.0,24.0,24.0,-24.0,24.0,24.0,24.0,0.2868269250214657,42.23676407002957,0.7143710144212313,7.384057899536652,0.15208275798919066,11.642558786673963,0.22429080462118364,0.0179365589239887,0.6542056074766355,0.3029607701524396,43.52641788375712,0.7349560742623338,7.898276862801514,0.15897933470311565,10.97602477436541,0.2339927781865282,0.019088574659044497,0.6074766355140186,1.0,19.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,20.0,,,1.0,20.0,0.0,0.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,20.0,1.0,20.0,,,1.0,21.0,0.0,0.0
Female_0,Female,0,-9.0,9.0,5.0,5.0,-9.0,9.0,5.0,5.0,-9.0,9.0,5.0,5.0,-8.0,8.0,5.0,5.0,-60.0,60.0,88.0,88.0,,,,,-61.0,61.0,61.0,61.0,-30.0,30.0,31.0,31.0,-30.0,30.0,31.0,31.0,-30.0,30.0,31.0,31.0,0.24199724225240332,38.77866114411399,0.6601849381472463,4.249258089706163,0.0917987336035607,18.068118216689463,0.13115498669586093,-0.02328194858871888,0.3317757009345794,0.24406066954692948,39.1001379957823,0.6653287653054032,4.54972874808395,0.09309188711726776,17.54692629007419,0.13163279706858239,-0.019729559109589765,0.48130841121495327,1.0,21.0,1.0,21.0,1.0,21.0,1.0,22.0,0.0,-30.0,,,0.0,-31.0,0.0,0.0,1.0,26.0,1.0,26.0,1.0,26.0,1.0,26.0,0.0,-57.0,,,0.0,-30.0,0.0,0.0
Female_Angry 01,Female,Angry,-7.0,7.0,10.0,10.0,-7.0,7.0,10.0,10.0,-7.0,7.0,10.0,10.0,-6.0,6.0,6.0,6.0,-75.0,75.0,29.0,29.0,,,,,-92.0,92.0,18.0,18.0,-18.0,18.0,12.0,12.0,-30.0,30.0,45.0,45.0,-30.0,30.0,45.0,45.0,0.2190438431000041,37.03343488122815,0.6321616032831022,4.451396783639755,0.09161646291613579,18.360551432023158,0.13149658200454037,-0.01215782594457965,0.4439252336448598,0.2689411999466263,40.681803877108564,0.6897395390703857,4.942559194777195,0.09994281584692892,17.144858262813298,0.148046478453391,-0.021275954268803108,0.5560747663551402,1.0,23.0,1.0,23.0,1.0,23.0,1.0,24.0,0.0,-45.0,,,0.0,-62.0,1.0,12.0,1.0,35.0,1.0,35.0,1.0,35.0,1.0,39.0,1.0,16.0,,,1.0,27.0,1.0,33.0
Female_Angry 02,Female,Angry,-11.0,11.0,13.0,13.0,-11.0,11.0,13.0,13.0,-11.0,11.0,13.0,13.0,-7.0,7.0,6.0,6.0,-76.0,76.0,86.0,86.0,,,,,-76.0,76.0,79.0,79.0,-6.0,6.0,28.0,28.0,-69.0,69.0,29.0,29.0,-69.0,69.0,29.0,29.0,0.2169621570088039,35.35145338896279,0.6010357436036395,4.247458624697038,0.08995852570207614,19.002993228937985,0.13222273727351763,-0.03859280899306324,0.6401869158878505,0.28433536452667735,40.90600231206306,0.6900598831544412,4.745449780373373,0.09511161672177716,16.702827174733965,0.13280727608867413,-0.06002962115769074,0.3878504672897196,1.0,58.0,1.0,58.0,1.0,58.0,1.0,62.0,0.0,-7.0,,,0.0,-7.0,1.0,63.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,23.0,0.0,-57.0,,,0.0,-50.0,1.0,1.0
Female_Angry 03,Female,Angry,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-6.0,6.0,5.0,5.0,-76.0,76.0,9.0,9.0,,,,,-76.0,76.0,50.0,50.0,-20.0,20.0,22.0,22.0,-21.0,21.0,22.0,22.0,-21.0,21.0,22.0,22.0,0.22073045874310432,36.89127324006268,0.6291111684708952,4.6752228293324185,0.09230498593511446,17.99005978799967,0.13490778271038578,-0.023262703251615863,0.2383177570093458,0.29197946330097235,42.50278959541677,0.7187363642537705,5.0082571540619725,0.09787070490071707,16.893869476891794,0.14174038987114745,-0.04704319790144947,0.20093457943925233,1.0,12.0,1.0,12.0,1.0,12.0,1.0,15.0,0.0,-55.0,,,0.0,-55.0,1.0,1.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,17.0,1.0,13.0,,,0.0,-28.0,0.0,0.0
Female_Angry 04,Female,Angry,-8.0,8.0,7.0,7.0,-8.0,8.0,7.0,7.0,-8.0,8.0,7.0,7.0,-6.0,6.0,7.0,7.0,-75.0,75.0,52.0,52.0,,,,,-54.0,54.0,52.0,52.0,-13.0,13.0,14.0,14.0,-14.0,14.0,19.0,19.0,-14.0,14.0,19.0,19.0,0.23293070787581327,38.18560237082365,0.6508423301524274,4.678336267716417,0.09384228703829478,18.01555836492292,0.1371047656701983,-0.033291727861511376,0.1261682242990654,0.29136479179435804,42.56679996820254,0.7200737245174395,4.731138637446076,0.09695150901641801,17.63214764752746,0.14233057689413708,-0.046144154584296396,0.16355140186915887,1.0,6.0,1.0,6.0,1.0,6.0,1.0,8.0,0.0,-61.0,,,0.0,-40.0,1.0,1.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,-33.0,,,0.0,-33.0,1.0,5.0
Female_Angry 05,Female,Angry,-13.0,13.0,12.0,12.0,-13.0,13.0,12.0,12.0,-13.0,13.0,12.0,12.0,-6.0,6.0,6.0,6.0,-77.0,77.0,80.0,80.0,,,,,-77.0,77.0,35.0,35.0,-29.0,29.0,21.0,21.0,-30.0,30.0,22.0,22.0,-30.0,30.0,22.0,22.0,0.2035032404917423,33.81211392233305,0.5748166702339582,4.43368693446375,0.08930845042022895,18.431862959492854,0.12642214457803178,-0.04784852224532689,0.2757009345794392,0.26960970920937083,39.62975141043975,0.6688486720635513,4.9401576148224216,0.10036702972845496,16.346241676621236,0.14297055836134362,-0.0631760122063004,0.20093457943925233,1.0,17.0,1.0,17.0,1.0,17.0,1.0,24.0,0.0,-47.0,,,0.0,-47.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,16.0,0.0,-58.0,,,0.0,-13.0,1.0,1.0
Female_Anguish,Female,Anguish,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-6.0,6.0,7.0,7.0,-57.0,57.0,101.0,101.0,,,,,-90.0,90.0,52.0,52.0,-11.0,11.0,12.0,12.0,-12.0,12.0,28.0,28.0,-12.0,12.0,28.0,28.0,0.25742807733678374,40.26879948544725,0.6845210072036102,4.538424276215869,0.09337175163036247,17.510235498453877,0.1321317196454642,-0.04538518747436666,0.10747663551401869,0.3153698422084345,44.343003105894425,0.7480782429539712,4.7047964995813985,0.09773409993292015,16.798237287446483,0.13739704164975095,-0.05027631816462936,0.26635514018691586,1.0,5.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,-45.0,,,0.0,-78.0,1.0,1.0,1.0,21.0,1.0,21.0,1.0,21.0,1.0,21.0,0.0,-73.0,,,0.0,-24.0,1.0,16.0
Female_Animosity Growl,Female,Animosity Growl,-6.0,6.0,4.0,4.0,-6.0,6.0,4.0,4.0,-6.0,6.0,4.0,4.0,-6.0,6.0,4.0,4.0,-101.0,101.0,,,,,,,-76.0,76.0,76.0,76.0,-61.0,61.0,64.0,64.0,-63.0,63.0,64.0,64.0,-63.0,63.0,64.0,64.0,0.2143880691483756,36.871332640959835,0.6300933452198634,4.430742746532381,0.09070371045678291,17.57916889373917,0.12506948917541863,-0.008235655933897072,0.602803738317757,0.21509923834667027,36.79488092048146,0.6282829702106787,4.5658157208290335,0.0900763701821599,17.627166152939182,0.12434212599863421,-0.010928554234103622,0.5934579439252337,1.0,57.0,1.0,57.0,1.0,57.0,1.0,57.0,0.0,-38.0,,,0.0,-13.0,1.0,2.0,1.0,60.0,1.0,60.0,1.0,60.0,1.0,60.0,,,,,0.0,-12.0,0.0,0.0
Female_Animosity Rebellious,Female,Animosity Rebellious,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,4.0,4.0,-104.0,104.0,103.0,103.0,,,,,,,,,-25.0,25.0,29.0,29.0,-29.0,29.0,29.0,29.0,-29.0,29.0,29.0,29.0,0.20902918042423568,36.23371798524233,0.6193214418175065,4.5587894156505575,0.09238911507967508,17.47439146792848,0.12949917352986787,-0.0019045984633615084,0.677570093457944,0.21041874768578003,36.16645187306627,0.6175540290146231,4.617473477236579,0.08942767316214392,18.0721246786835,0.12618867139208992,0.0015976944259393994,0.705607476635514,1.0,22.0,1.0,22.0,1.0,22.0,1.0,22.0,0.0,-75.0,,,,,1.0,4.0,1.0,23.0,1.0,23.0,1.0,23.0,1.0,25.0,0.0,-74.0,,,,,0.0,0.0
Female_Bored 01,Female,Bored,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,7.0,7.0,-92.0,92.0,79.0,79.0,,,,,-104.0,104.0,47.0,47.0,-12.0,12.0,25.0,25.0,-13.0,13.0,29.0,29.0,-13.0,13.0,29.0,29.0,0.26902803277300896,41.13392805384699,0.6981163119949471,4.516039867528549,0.09186527855202274,17.42051522576305,0.12909927454618914,-0.05456156179169628,0.11682242990654206,0.32044752067494614,45.00963654027921,0.759302388284808,4.8365549503468745,0.10224434797800033,16.365246657261967,0.14767119418478236,-0.048992795643405376,0.26635514018691586,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,0.0,-79.0,,,0.0,-91.0,1.0,1.0,1.0,23.0,1.0,23.0,1.0,23.0,1.0,22.0,0.0,-50.0,,,0.0,-18.0,1.0,4.0
Female_Bored 02,Female,Bored,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-7.0,7.0,7.0,7.0,-82.0,82.0,47.0,47.0,,,,,-36.0,36.0,47.0,47.0,-13.0,13.0,14.0,14.0,-13.0,13.0,31.0,31.0,-13.0,13.0,31.0,31.0,0.2629854865720339,40.391765271391826,0.6856807655541697,4.610600051687699,0.09412661244003277,17.4970164655136,0.13473030467921832,-0.04530258184281465,0.11682242990654206,0.3132632313487686,44.127623934612096,0.7445511015079845,4.975250865898539,0.10730046549133052,16.129700246338952,0.1560860691275799,-0.038145351632733214,0.3411214953271028,1.0,5.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,-69.0,,,0.0,-23.0,0.0,0.0,1.0,23.0,1.0,23.0,1.0,23.0,1.0,24.0,0.0,-16.0,,,0.0,-16.0,1.0,17.0
Female_Bored 03,Female,Bored,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-6.0,6.0,8.0,8.0,-81.0,81.0,74.0,74.0,,,,,-41.0,41.0,41.0,41.0,-6.0,6.0,8.0,8.0,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,0.24336982608955599,38.83659234448014,0.6607123992746694,4.3880027793347836,0.09072117120871004,17.99820153015069,0.12824477543527224,-0.04590999690171714,0.0794392523364486,0.28064435079833056,41.18274553245473,0.6965041966118004,4.622098348408102,0.09697719235147272,17.632096574820707,0.14225508849013527,-0.048990736497896856,0.08878504672897196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,-72.0,,,0.0,-32.0,1.0,3.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,2.0,0.0,-64.0,,,0.0,-31.0,1.0,2.0
Female_Bored 04,Female,Bored,-10.0,10.0,12.0,12.0,-10.0,10.0,12.0,12.0,-10.0,10.0,12.0,12.0,-7.0,7.0,8.0,8.0,-62.0,62.0,76.0,76.0,,,,,-62.0,62.0,76.0,76.0,-20.0,20.0,23.0,23.0,-21.0,21.0,31.0,31.0,-21.0,21.0,31.0,31.0,0.24693926639646013,38.7736369137452,0.6589226113788993,4.320469533606807,0.0925638723661596,18.323434182403894,0.13262720694238284,-0.0423513812439464,0.19158878504672897,0.30329077739581883,42.872711939232374,0.7230082647265675,4.381961321301549,0.09283594740119493,17.94139908228563,0.13410818060192298,-0.057207504444033185,0.2850467289719626,1.0,11.0,1.0,11.0,1.0,11.0,1.0,14.0,0.0,-41.0,,,0.0,-41.0,1.0,1.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,23.0,0.0,-45.0,,,0.0,-45.0,1.0,8.0
Female_Bored 05,Female,Bored,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,7.0,7.0,-80.0,80.0,96.0,96.0,,,,,-92.0,92.0,78.0,78.0,-9.0,9.0,11.0,11.0,-13.0,13.0,13.0,13.0,-13.0,13.0,13.0,13.0,0.26367604314723864,40.389093138347164,0.6855110391695923,4.3532764703279065,0.0915180911433022,17.931879552328162,0.12989928995100958,-0.051993398187316464,0.11682242990654206,0.31165983855167284,43.66354898203199,0.7360581587825981,4.589741434048966,0.09556618705391884,17.522856634704976,0.1378814010125286,-0.06344242171149388,0.11682242990654206,1.0,4.0,1.0,4.0,1.0,4.0,1.0,6.0,0.0,-67.0,,,0.0,-79.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,-83.0,,,0.0,-65.0,1.0,2.0
Female_BreathTaking Over The Moon,Female,BreathTaking Over The Moon,-9.0,9.0,5.0,5.0,-9.0,9.0,5.0,5.0,-9.0,9.0,5.0,5.0,-6.0,6.0,4.0,4.0,-104.0,104.0,61.0,61.0,,,,,-74.0,74.0,60.0,60.0,-58.0,58.0,64.0,64.0,-64.0,64.0,86.0,86.0,-64.0,64.0,86.0,86.0,0.20402574232805556,35.61104996404915,0.6088425326987962,4.380292252123913,0.08887122188396049,17.82975710108525,0.12292110210038582,0.0024155634585942064,0.7242990654205608,0.21117683938730544,36.26352117663232,0.6192535373652093,4.588730670442091,0.09091630971459584,17.715533838253023,0.1251804970626561,-0.0016289005212694685,0.7336448598130841,1.0,55.0,1.0,55.0,1.0,55.0,1.0,58.0,0.0,-40.0,,,0.0,-10.0,1.0,6.0,1.0,81.0,1.0,81.0,1.0,81.0,1.0,82.0,1.0,25.0,,,1.0,26.0,1.0,22.0
Female_Chewing,Female,Chewing,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-7.0,7.0,7.0,7.0,-75.0,75.0,47.0,47.0,,,,,-80.0,80.0,52.0,52.0,-14.0,14.0,26.0,26.0,-16.0,16.0,26.0,26.0,-16.0,16.0,26.0,26.0,0.2563469735818489,39.806256617341084,0.6760586719855527,4.456033918466941,0.09278701584926753,17.946456104101383,0.13243296707295021,-0.045195735782106346,0.14485981308411214,0.30986210035386486,43.71509472231999,0.737611004821608,4.91608732346898,0.09864858908700609,16.98556399166759,0.1427064484582757,-0.049210916334223524,0.2383177570093458,1.0,8.0,1.0,8.0,1.0,8.0,1.0,9.0,0.0,-59.0,,,0.0,-64.0,1.0,2.0,1.0,17.0,1.0,17.0,1.0,17.0,1.0,19.0,0.0,-21.0,,,0.0,-26.0,0.0,0.0
Female_Choking,Female,Choking,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-7.0,7.0,5.0,5.0,-90.0,90.0,91.0,91.0,,,,,-101.0,101.0,93.0,93.0,-16.0,16.0,17.0,17.0,-23.0,23.0,17.0,17.0,-23.0,23.0,17.0,17.0,0.24900345016862743,38.342094762303006,0.649942616435969,4.263675998513387,0.08989707289158173,18.11880787134433,0.1262139045404938,-0.04562168575335886,0.29439252336448596,0.2594152221055788,38.74782728034759,0.654704714907664,4.297981977427953,0.0871792486128963,18.025308464939133,0.1185102067747206,-0.05791060236569877,0.1542056074766355,1.0,13.0,1.0,13.0,1.0,13.0,1.0,16.0,0.0,-67.0,,,0.0,-78.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,12.0,0.0,-74.0,,,0.0,-76.0,0.0,0.0
Female_Coughing,Female,Coughing,-11.0,11.0,10.0,10.0,-11.0,11.0,10.0,10.0,-11.0,11.0,10.0,10.0,-7.0,7.0,6.0,6.0,-90.0,90.0,96.0,96.0,,,,,-93.0,93.0,77.0,77.0,-65.0,65.0,65.0,65.0,-65.0,65.0,65.0,65.0,-65.0,65.0,65.0,65.0,0.2139226902868146,35.85282719023874,0.6112566862568677,4.464814979025972,0.09217661534840206,17.63585324598675,0.128568939232039,-0.011915887627646189,0.602803738317757,0.2122622165724496,35.62088833568252,0.6070056404465827,4.460330543134396,0.09089294504200186,17.862712376116537,0.12713937531664687,-0.013904962584237072,0.6121495327102804,1.0,54.0,1.0,54.0,1.0,54.0,1.0,58.0,0.0,-25.0,,,0.0,-28.0,0.0,0.0,1.0,55.0,1.0,55.0,1.0,55.0,1.0,59.0,0.0,-31.0,,,0.0,-12.0,0.0,0.0
Female_Crazed,Female,Crazed,-9.0,9.0,8.0,8.0,-9.0,9.0,8.0,8.0,-9.0,9.0,8.0,8.0,-7.0,7.0,5.0,5.0,-92.0,92.0,98.0,98.0,,,,,-97.0,97.0,95.0,95.0,-31.0,31.0,59.0,59.0,-31.0,31.0,59.0,59.0,-31.0,31.0,59.0,59.0,0.2042091561255054,35.022040351528986,0.5977122091417847,4.1653669322101035,0.0897712860748453,18.98985637378245,0.13067106333262515,-0.017769186296195626,0.40654205607476634,0.2123329360908437,35.69076621866672,0.6081873541853984,4.124848605647126,0.08711704834599361,19.086521627048093,0.12383421531544542,-0.016028744595073093,0.602803738317757,1.0,22.0,1.0,22.0,1.0,22.0,1.0,24.0,0.0,-61.0,,,0.0,-66.0,0.0,0.0,1.0,51.0,1.0,51.0,1.0,51.0,1.0,54.0,0.0,-39.0,,,0.0,-36.0,0.0,0.0
Female_Crying,Female,Crying,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-57.0,57.0,101.0,101.0,,,,,-58.0,58.0,52.0,52.0,-9.0,9.0,6.0,6.0,-12.0,12.0,15.0,15.0,-12.0,12.0,15.0,15.0,0.2508945172635194,39.66938174105136,0.6747503962919498,4.5087335099265955,0.09247561421175048,18.073511912169355,0.13296920851857033,-0.04601346053809763,0.10747663551401869,0.31036785439910175,43.8667026969874,0.7402731144569151,4.811747620143344,0.09990431309164127,16.69318459757548,0.1430038306159231,-0.05627356107546904,0.10747663551401869,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,-45.0,,,0.0,-46.0,1.0,3.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,0.0,-86.0,,,0.0,-37.0,1.0,9.0
Female_Cute 01,Female,Cute,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,7.0,7.0,-94.0,94.0,54.0,54.0,,,,,-103.0,103.0,100.0,100.0,-15.0,15.0,30.0,30.0,-17.0,17.0,30.0,30.0,-17.0,17.0,30.0,30.0,0.25615156699563857,39.65141148433507,0.6732183041695122,4.148391708557572,0.08681153446295352,19.14453355440922,0.12314137169774973,-0.056338406890352195,0.14485981308411214,0.3140143818944414,43.9844872439019,0.741734829670358,4.680766526540028,0.09606810220491106,17.55400067465937,0.1377075935169211,-0.05826710791231316,0.2757009345794392,1.0,8.0,1.0,8.0,1.0,8.0,1.0,10.0,0.0,-77.0,,,0.0,-86.0,1.0,2.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,23.0,0.0,-24.0,,,0.0,-70.0,0.0,0.0
Female_Cute 02,Female,Cute,-7.0,7.0,11.0,11.0,-7.0,7.0,11.0,11.0,-7.0,7.0,11.0,11.0,-6.0,6.0,7.0,7.0,-91.0,91.0,46.0,46.0,,,,,-104.0,104.0,82.0,82.0,0.0,0.0,0.0,0.0,-17.0,17.0,23.0,23.0,-17.0,17.0,23.0,23.0,0.2570233793459206,40.05288220120367,0.6806011544627564,4.303488668559171,0.08916439755626444,18.67387550598499,0.1276470770672807,-0.050914468609284017,0.1542056074766355,0.3229760917547707,44.80391640306633,0.7548949859827478,4.555292380590723,0.09279727455333014,17.701220590947422,0.13149744384693648,-0.057172930686273306,0.2102803738317757,1.0,10.0,1.0,10.0,1.0,10.0,1.0,11.0,0.0,-74.0,,,0.0,-87.0,1.0,17.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,16.0,0.0,-23.0,,,0.0,-59.0,1.0,23.0
Female_Cute 03,Female,Cute,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-7.0,7.0,7.0,7.0,-102.0,102.0,74.0,74.0,,,,,-57.0,57.0,79.0,79.0,-15.0,15.0,20.0,20.0,-17.0,17.0,21.0,21.0,-17.0,17.0,21.0,21.0,0.26096731145805285,40.18496063713715,0.6822158722080038,4.415504820662264,0.0920714485933477,17.669156405671302,0.13112995432654642,-0.049829440417690815,0.1542056074766355,0.3049490518659075,43.21835836294655,0.7292812503834429,4.62152491819775,0.09788380143728768,16.86495039117192,0.1402162835353388,-0.04615766088539195,0.2102803738317757,1.0,9.0,1.0,9.0,1.0,9.0,1.0,10.0,0.0,-85.0,,,0.0,-40.0,1.0,2.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,14.0,0.0,-53.0,,,0.0,-58.0,1.0,1.0
